student_id,RegEventId,semester_credits,SGPA,CGPA_to_date
3678,84,24.00,6.29,6.29
3679,84,24.00,8.54,8.54
368,1,26.00,4.96,4.96
3680,84,24.00,8.04,8.04
3681,84,24.00,7.29,7.29
3682,84,24.00,6.08,6.08
3683,84,24.00,7.88,7.88
3684,84,24.00,7.25,7.25
3685,84,24.00,6.42,6.42
3686,84,24.00,7.21,7.21
3687,84,24.00,3.83,3.83
369,1,26.00,5.19,5.19
37,2,26.00,7.00,7.00
370,1,26.00,6.27,6.27
371,1,26.00,5.92,5.92
372,1,26.00,7.96,7.96
373,1,26.00,6.54,6.54
374,1,26.00,8.19,8.19
375,1,26.00,8.04,8.04
376,1,26.00,8.27,8.27
377,1,26.00,6.77,6.77
378,1,26.00,6.77,6.77
379,1,26.00,7.15,7.15
38,2,26.00,5.62,5.62
380,1,26.00,6.35,6.35
381,1,26.00,6.54,6.54
382,1,26.00,7.23,7.23
383,1,26.00,8.46,8.46
384,1,26.00,5.31,5.31
3846,72,25.00,5.48,5.48
3847,72,25.00,5.84,5.84
3848,72,25.00,6.04,6.04
3849,72,25.00,5.68,5.68
385,1,26.00,5.77,5.77
3850,72,25.00,7.52,7.52
3851,72,25.00,4.76,4.76
3852,72,25.00,6.68,6.68
3853,72,25.00,5.92,5.92
3854,72,25.00,7.12,7.12
3855,72,25.00,5.64,5.64
3856,72,25.00,7.32,7.32
3857,72,25.00,7.16,7.16
3858,72,25.00,7.36,7.36
3859,72,25.00,6.88,6.88
386,1,26.00,5.04,5.04
3860,72,25.00,5.04,5.04
3861,72,25.00,6.80,6.80
3862,72,25.00,4.84,4.84
3863,72,25.00,7.12,7.12
3864,72,25.00,8.24,8.24
3865,72,25.00,6.64,6.64
3866,72,25.00,6.56,6.56
3867,72,25.00,6.96,6.96
3868,72,25.00,5.76,5.76
3869,72,25.00,6.88,6.88
387,1,26.00,5.85,5.85
3870,72,25.00,7.60,7.60
3871,72,25.00,6.96,6.96
3872,72,25.00,4.80,4.80
3873,72,25.00,6.92,6.92
3874,72,25.00,7.04,7.04
3875,72,25.00,3.92,3.92
3876,72,25.00,6.24,6.24
3877,72,25.00,7.12,7.12
3878,72,25.00,6.88,6.88
3879,72,25.00,4.96,4.96
388,1,26.00,4.92,4.92
3880,72,25.00,7.04,7.04
3881,72,25.00,7.32,7.32
3882,72,25.00,7.72,7.72
3883,72,25.00,5.24,5.24
3884,72,25.00,8.40,8.40
3885,72,25.00,6.68,6.68
3886,72,25.00,7.80,7.80
3887,72,25.00,6.20,6.20
3888,72,25.00,4.64,4.64
3889,72,25.00,6.12,6.12
389,1,26.00,5.85,5.85
3890,72,25.00,5.32,5.32
3891,72,25.00,4.96,4.96
3892,72,25.00,7.32,7.32
3893,72,25.00,7.44,7.44
3894,72,25.00,5.96,5.96
3895,72,25.00,7.56,7.56
3896,72,25.00,6.72,6.72
3897,72,25.00,7.88,7.88
3898,72,25.00,5.60,5.60
3899,72,25.00,4.56,4.56
39,2,26.00,7.62,7.62
390,1,26.00,6.73,6.73
3900,72,25.00,7.00,7.00
3901,72,25.00,7.04,7.04
3902,72,25.00,7.76,7.76
3903,72,25.00,6.92,6.92
3904,72,25.00,8.00,8.00
3905,72,25.00,6.76,6.76
3906,72,25.00,7.68,7.68
3907,72,25.00,7.84,7.84
3908,72,25.00,7.12,7.12
3909,72,25.00,5.44,5.44
391,1,26.00,8.46,8.46
3910,72,25.00,7.92,7.92
3911,72,25.00,6.16,6.16
3912,72,25.00,7.84,7.84
3913,72,25.00,6.36,6.36
3914,72,25.00,6.08,6.08
3915,72,25.00,6.56,6.56
3916,72,25.00,5.24,5.24
3917,72,25.00,7.80,7.80
3918,72,25.00,7.84,7.84
3919,72,25.00,8.04,8.04
392,1,26.00,6.42,6.42
3920,72,25.00,8.00,8.00
3921,72,25.00,7.72,7.72
3922,72,25.00,8.60,8.60
3923,72,25.00,6.20,6.20
3924,72,25.00,6.84,6.84
3925,72,25.00,7.12,7.12
3926,72,25.00,6.08,6.08
3927,72,25.00,6.44,6.44
3928,72,25.00,6.68,6.68
3929,72,25.00,5.64,5.64
393,1,26.00,6.65,6.65
3930,72,25.00,6.56,6.56
394,1,26.00,5.38,5.38
395,1,26.00,7.46,7.46
396,1,26.00,7.77,7.77
397,1,26.00,5.50,5.50
398,1,26.00,5.38,5.38
399,1,26.00,5.35,5.35
4,2,26.00,4.85,4.85
40,2,26.00,4.69,4.69
400,1,26.00,5.85,5.85
401,1,26.00,6.35,6.35
402,1,26.00,5.88,5.88
403,1,26.00,3.46,3.46
404,1,26.00,6.27,6.27
405,1,26.00,5.00,5.00
406,3,26.00,5.88,5.88
407,3,26.00,4.12,4.12
408,3,26.00,6.46,6.46
409,3,26.00,5.81,5.81
41,2,26.00,8.23,8.23
410,3,26.00,5.00,5.00
411,3,26.00,6.31,6.31
412,3,26.00,2.62,2.62
413,3,26.00,6.62,6.62
414,3,26.00,5.81,5.81
415,3,26.00,6.62,6.62
416,3,26.00,6.54,6.54
417,3,26.00,6.50,6.50
418,3,26.00,4.88,4.88
419,3,26.00,4.50,4.50
42,2,26.00,7.96,7.96
420,3,26.00,6.08,6.08
4202,97,24.00,6.33,6.33
4203,97,24.00,7.92,7.92
4204,97,24.00,6.83,6.83
4205,97,24.00,6.75,6.75
4206,97,24.00,6.17,6.17
4207,97,24.00,8.33,8.33
4208,97,24.00,3.00,3.00
4209,97,24.00,6.17,6.17
421,3,26.00,6.73,6.73
4210,97,24.00,6.83,6.83
4211,97,24.00,7.83,7.83
4212,97,24.00,6.33,6.33
4213,97,24.00,5.67,5.67
4214,97,24.00,2.00,2.00
4215,97,24.00,8.83,8.83
4216,97,24.00,5.50,5.50
4217,97,24.00,5.33,5.33
4218,97,24.00,8.92,8.92
4219,97,24.00,5.50,5.50
422,3,26.00,6.58,6.58
4220,97,24.00,7.58,7.58
4221,97,24.00,8.75,8.75
4222,97,24.00,3.83,3.83
4223,97,24.00,4.83,4.83
4224,97,24.00,7.58,7.58
4225,97,24.00,8.58,8.58
4226,97,24.00,7.83,7.83
4227,97,24.00,6.58,6.58
4229,97,24.00,6.75,6.75
423,3,26.00,7.04,7.04
4230,97,24.00,6.67,6.67
4231,97,24.00,5.92,5.92
4232,97,24.00,5.17,5.17
4233,97,24.00,5.50,5.50
4234,97,24.00,6.25,6.25
4235,97,24.00,8.75,8.75
4236,97,24.00,5.83,5.83
4237,97,24.00,5.67,5.67
4238,97,24.00,7.42,7.42
4239,97,24.00,7.42,7.42
424,3,26.00,6.04,6.04
4240,97,24.00,7.00,7.00
4241,97,24.00,5.92,5.92
4242,97,24.00,6.50,6.50
4243,97,24.00,4.00,4.00
4244,97,24.00,8.33,8.33
4245,97,24.00,4.50,4.50
4246,97,24.00,7.33,7.33
4247,97,24.00,8.83,8.83
4248,97,24.00,8.08,8.08
4249,97,24.00,8.25,8.25
425,3,26.00,5.62,5.62
4250,97,24.00,6.33,6.33
4251,97,24.00,5.08,5.08
4252,97,24.00,6.83,6.83
4253,97,24.00,5.83,5.83
4255,97,24.00,6.92,6.92
4256,97,24.00,7.00,7.00
4257,97,24.00,7.92,7.92
4258,97,24.00,5.75,5.75
4259,97,24.00,8.50,8.50
426,3,26.00,7.08,7.08
4260,97,24.00,5.67,5.67
4261,97,24.00,7.83,7.83
4262,97,24.00,7.08,7.08
4263,97,24.00,4.67,4.67
4264,97,24.00,7.75,7.75
4265,97,24.00,5.08,5.08
4266,97,24.00,7.58,7.58
4267,97,24.00,5.67,5.67
4268,97,24.00,7.00,7.00
4269,97,24.00,7.33,7.33
427,3,26.00,7.00,7.00
4270,97,24.00,8.50,8.50
4271,97,24.00,6.00,6.00
4272,98,24.00,6.42,6.42
4273,98,24.00,6.46,6.46
4274,98,24.00,7.58,7.58
4275,98,24.00,7.04,7.04
4276,98,24.00,5.79,5.79
4277,98,24.00,5.83,5.83
4278,98,24.00,7.79,7.79
4279,98,24.00,6.67,6.67
428,3,26.00,7.35,7.35
4280,98,24.00,4.13,4.13
4281,98,24.00,6.92,6.92
4282,98,24.00,9.08,9.08
4283,98,24.00,5.96,5.96
4284,98,24.00,8.08,8.08
4285,98,24.00,7.79,7.79
4286,98,24.00,7.33,7.33
4287,98,24.00,6.75,6.75
4288,98,24.00,6.50,6.50
4289,98,24.00,8.33,8.33
429,3,26.00,7.69,7.69
4290,98,24.00,5.96,5.96
4291,98,24.00,5.83,5.83
4292,98,24.00,8.67,8.67
4293,98,24.00,7.71,7.71
4294,98,24.00,5.33,5.33
4295,98,24.00,7.54,7.54
4296,98,24.00,7.25,7.25
4297,98,24.00,7.96,7.96
4298,98,24.00,5.96,5.96
4299,98,24.00,7.75,7.75
43,2,26.00,8.19,8.19
4300,98,24.00,7.63,7.63
4301,98,24.00,7.50,7.50
4302,98,24.00,5.54,5.54
4303,98,24.00,4.71,4.71
4304,98,24.00,7.04,7.04
4305,98,24.00,6.88,6.88
4306,98,24.00,6.25,6.25
4307,98,24.00,4.54,4.54
4308,98,24.00,6.63,6.63
4309,98,24.00,6.08,6.08
431,3,26.00,5.31,5.31
4310,98,24.00,7.92,7.92
4311,98,24.00,7.33,7.33
4312,98,24.00,7.88,7.88
4313,98,24.00,3.75,3.75
4314,98,24.00,7.58,7.58
4315,98,24.00,8.08,8.08
4316,98,24.00,6.42,6.42
4317,98,24.00,7.00,7.00
4318,98,24.00,5.58,5.58
4319,98,24.00,7.79,7.79
432,3,26.00,6.81,6.81
4320,98,24.00,7.50,7.50
4321,98,24.00,6.67,6.67
4322,98,24.00,5.75,5.75
4323,98,24.00,6.33,6.33
4324,98,24.00,7.42,7.42
4325,98,24.00,6.25,6.25
4326,98,24.00,7.71,7.71
4327,98,24.00,5.29,5.29
4328,98,24.00,5.42,5.42
4329,98,24.00,5.17,5.17
433,3,26.00,8.69,8.69
4330,98,24.00,5.08,5.08
4331,98,24.00,8.38,8.38
4332,98,24.00,8.17,8.17
4333,98,24.00,4.83,4.83
4334,98,24.00,5.88,5.88
4335,98,24.00,7.88,7.88
4336,98,24.00,6.58,6.58
4337,98,24.00,3.13,3.13
4338,98,24.00,5.38,5.38
4339,98,24.00,8.54,8.54
434,3,26.00,6.27,6.27
4340,98,24.00,5.04,5.04
4341,98,24.00,5.83,5.83
4342,98,24.00,7.50,7.50
4343,98,24.00,6.42,6.42
4344,98,24.00,7.13,7.13
4345,98,24.00,5.79,5.79
4346,98,24.00,5.29,5.29
4347,98,24.00,8.33,8.33
4348,98,24.00,8.13,8.13
4349,98,24.00,7.21,7.21
435,3,26.00,8.92,8.92
4350,98,24.00,5.71,5.71
4351,98,24.00,6.75,6.75
4352,98,24.00,7.33,7.33
4353,98,24.00,5.46,5.46
4354,98,24.00,6.50,6.50
4355,98,24.00,6.79,6.79
4356,98,24.00,7.04,7.04
436,3,26.00,6.88,6.88
437,3,26.00,6.92,6.92
438,3,26.00,5.77,5.77
439,3,26.00,6.23,6.23
44,2,26.00,7.00,7.00
440,3,26.00,5.12,5.12
441,3,26.00,7.92,7.92
442,3,26.00,7.35,7.35
443,3,26.00,8.08,8.08
444,3,26.00,5.08,5.08
445,3,26.00,5.73,5.73
446,3,26.00,8.23,8.23
447,3,26.00,7.69,7.69
448,3,26.00,7.42,7.42
449,3,26.00,7.15,7.15
45,2,26.00,7.08,7.08
450,3,26.00,6.50,6.50
451,3,26.00,7.31,7.31
452,3,26.00,6.15,6.15
4523,79,24.00,6.58,6.58
4524,79,24.00,5.04,5.04
4525,79,24.00,6.42,6.42
4526,79,24.00,7.17,7.17
4527,79,24.00,6.79,6.79
4528,79,24.00,5.33,5.33
4529,79,24.00,6.38,6.38
453,3,26.00,3.50,3.50
4530,79,24.00,6.21,6.21
4531,79,24.00,5.17,5.17
4532,79,24.00,8.54,8.54
4533,79,24.00,8.33,8.33
4534,79,24.00,7.42,7.42
4535,79,24.00,6.75,6.75
4536,79,24.00,6.33,6.33
4537,79,24.00,6.92,6.92
4538,79,24.00,7.42,7.42
4539,79,24.00,6.88,6.88
454,3,26.00,7.08,7.08
4540,79,24.00,5.83,5.83
4541,79,24.00,7.08,7.08
4542,79,24.00,7.17,7.17
4543,79,24.00,8.17,8.17
4544,79,24.00,7.25,7.25
4545,79,24.00,7.42,7.42
4546,79,24.00,7.42,7.42
4547,79,24.00,8.25,8.25
4548,79,24.00,7.29,7.29
4549,79,24.00,7.21,7.21
455,3,26.00,5.69,5.69
4550,79,24.00,9.29,9.29
4551,79,24.00,7.21,7.21
4552,79,24.00,6.33,6.33
4553,79,24.00,5.96,5.96
4554,79,24.00,8.00,8.00
4555,79,24.00,8.75,8.75
4556,79,24.00,6.88,6.88
4557,79,24.00,6.46,6.46
4558,79,24.00,6.00,6.00
4559,79,24.00,7.75,7.75
456,3,26.00,6.77,6.77
4560,79,24.00,7.17,7.17
4561,79,24.00,6.63,6.63
4562,79,24.00,7.75,7.75
4563,79,24.00,4.79,4.79
4564,79,24.00,7.58,7.58
4565,79,24.00,7.63,7.63
4566,79,24.00,3.92,3.92
4567,79,24.00,6.00,6.00
4568,79,24.00,6.71,6.71
4569,79,24.00,5.50,5.50
457,3,26.00,6.27,6.27
4570,79,24.00,5.88,5.88
4571,79,24.00,6.96,6.96
4572,79,24.00,5.67,5.67
4573,79,24.00,6.46,6.46
4574,79,24.00,4.25,4.25
4575,79,24.00,5.92,5.92
4576,79,24.00,6.88,6.88
4577,79,24.00,6.67,6.67
4578,79,24.00,6.67,6.67
4579,79,24.00,7.46,7.46
458,3,26.00,6.15,6.15
4580,79,24.00,5.83,5.83
4581,79,24.00,8.00,8.00
4582,79,24.00,7.54,7.54
4583,79,24.00,5.67,5.67
4584,79,24.00,6.29,6.29
4585,79,24.00,6.88,6.88
4586,79,24.00,6.71,6.71
4587,79,24.00,5.42,5.42
4588,79,24.00,6.88,6.88
4589,79,24.00,5.96,5.96
459,3,26.00,7.00,7.00
4590,79,24.00,6.75,6.75
4591,79,24.00,4.50,4.50
4592,79,24.00,7.83,7.83
4593,79,24.00,6.29,6.29
4594,79,24.00,5.42,5.42
4595,79,24.00,7.25,7.25
4596,79,24.00,6.04,6.04
4597,80,24.00,6.83,6.83
4598,80,24.00,4.75,4.75
4599,80,24.00,5.46,5.46
46,2,26.00,6.27,6.27
460,3,26.00,4.88,4.88
4600,80,24.00,7.67,7.67
4601,80,24.00,9.21,9.21
4602,80,24.00,6.58,6.58
4603,80,24.00,5.17,5.17
4604,80,24.00,6.88,6.88
4605,80,24.00,7.58,7.58
4606,80,24.00,6.67,6.67
4607,80,24.00,7.38,7.38
4608,80,24.00,7.17,7.17
4609,80,24.00,7.21,7.21
461,3,26.00,8.19,8.19
4610,80,24.00,5.42,5.42
4611,80,24.00,8.17,8.17
4612,80,24.00,8.00,8.00
4613,80,24.00,7.00,7.00
4614,80,24.00,6.96,6.96
4615,80,24.00,5.67,5.67
4616,80,24.00,7.33,7.33
4617,80,24.00,7.92,7.92
4618,80,24.00,8.33,8.33
4619,80,24.00,7.33,7.33
462,3,26.00,8.46,8.46
4620,80,24.00,6.71,6.71
4621,80,24.00,8.17,8.17
4622,80,24.00,6.00,6.00
4623,80,24.00,5.88,5.88
4624,80,24.00,7.21,7.21
4625,80,24.00,5.33,5.33
4626,80,24.00,5.33,5.33
4627,80,24.00,7.25,7.25
4628,80,24.00,6.42,6.42
4629,80,24.00,7.00,7.00
463,3,26.00,4.38,4.38
4630,80,24.00,6.75,6.75
4631,80,24.00,6.63,6.63
4632,80,24.00,7.54,7.54
4633,80,24.00,6.79,6.79
4634,80,24.00,4.42,4.42
4635,80,24.00,7.63,7.63
4636,80,24.00,5.79,5.79
4637,80,24.00,5.79,5.79
4638,80,24.00,6.04,6.04
4639,80,24.00,8.13,8.13
464,3,26.00,8.12,8.12
4640,80,24.00,6.58,6.58
4641,80,24.00,8.38,8.38
4642,80,24.00,6.96,6.96
4643,80,24.00,8.33,8.33
4644,80,24.00,7.54,7.54
4645,80,24.00,7.42,7.42
4646,80,24.00,7.29,7.29
4647,80,24.00,5.54,5.54
4648,80,24.00,6.08,6.08
4649,80,24.00,6.42,6.42
465,3,26.00,7.08,7.08
4650,80,24.00,6.63,6.63
4651,80,24.00,6.54,6.54
4652,80,24.00,6.21,6.21
4653,80,24.00,5.92,5.92
4654,80,24.00,5.88,5.88
4655,80,24.00,8.33,8.33
4656,80,24.00,4.38,4.38
4657,80,24.00,6.92,6.92
4658,80,24.00,5.38,5.38
4659,80,24.00,8.29,8.29
466,3,26.00,8.12,8.12
4660,80,24.00,7.46,7.46
4661,80,24.00,6.71,6.71
4662,80,24.00,4.75,4.75
4663,80,24.00,7.38,7.38
4664,80,24.00,5.92,5.92
4665,80,24.00,7.42,7.42
4666,80,24.00,6.29,6.29
4667,80,24.00,4.88,4.88
4668,80,24.00,7.75,7.75
4669,80,24.00,8.25,8.25
467,3,26.00,5.62,5.62
4670,80,24.00,7.13,7.13
4671,80,24.00,5.08,5.08
4672,80,24.00,6.42,6.42
4673,80,24.00,6.75,6.75
4674,80,24.00,8.00,8.00
4675,71,26.00,5.96,5.96
4676,71,26.00,7.85,7.85
4677,71,26.00,6.19,6.19
4678,71,26.00,7.50,7.50
4679,71,26.00,6.65,6.65
468,3,26.00,6.23,6.23
4680,71,26.00,6.77,6.77
4681,71,26.00,7.19,7.19
4682,71,26.00,7.73,7.73
4683,71,26.00,8.96,8.96
4684,71,26.00,8.38,8.38
4685,71,26.00,5.31,5.31
4686,71,26.00,6.88,6.88
4687,71,26.00,6.23,6.23
4688,71,26.00,6.92,6.92
4689,71,26.00,7.81,7.81
469,3,26.00,6.58,6.58
4690,71,26.00,4.77,4.77
4691,71,26.00,4.35,4.35
4692,71,26.00,8.19,8.19
4693,71,26.00,7.85,7.85
4694,71,26.00,8.58,8.58
4695,71,26.00,8.35,8.35
4696,71,26.00,5.73,5.73
4697,71,26.00,5.46,5.46
4698,71,26.00,8.27,8.27
47,2,26.00,6.85,6.85
470,3,26.00,6.85,6.85
4700,71,26.00,8.35,8.35
4701,71,26.00,7.85,7.85
4702,71,26.00,6.27,6.27
4703,71,26.00,8.69,8.69
4704,71,26.00,7.38,7.38
4705,71,26.00,6.92,6.92
4706,71,26.00,7.42,7.42
4707,71,26.00,6.65,6.65
4708,71,26.00,7.46,7.46
4709,71,26.00,5.85,5.85
471,3,26.00,8.08,8.08
4710,71,26.00,5.77,5.77
4711,71,26.00,6.50,6.50
4712,71,26.00,8.58,8.58
4713,71,26.00,5.77,5.77
4714,71,26.00,5.88,5.88
4715,71,26.00,7.35,7.35
4716,71,26.00,4.69,4.69
4717,71,26.00,6.69,6.69
4718,71,26.00,6.35,6.35
4719,71,26.00,4.50,4.50
472,3,26.00,6.23,6.23
4720,71,26.00,6.77,6.77
4721,71,26.00,6.38,6.38
4722,71,26.00,7.42,7.42
4724,71,26.00,3.96,3.96
4725,71,26.00,6.96,6.96
4726,71,26.00,7.50,7.50
4727,71,26.00,7.31,7.31
4728,71,26.00,7.65,7.65
4729,71,26.00,7.54,7.54
473,3,26.00,6.00,6.00
4730,71,26.00,6.92,6.92
4731,71,26.00,5.88,5.88
4732,71,26.00,5.77,5.77
4733,71,26.00,8.00,8.00
4734,71,26.00,5.50,5.50
4735,71,26.00,5.77,5.77
4736,71,26.00,6.38,6.38
4737,71,26.00,8.27,8.27
4738,71,26.00,8.27,8.27
4739,71,26.00,4.58,4.58
474,3,26.00,5.81,5.81
4740,71,26.00,3.38,3.38
4741,71,26.00,3.08,3.08
4742,71,26.00,7.54,7.54
4743,71,26.00,7.04,7.04
4744,71,26.00,8.08,8.08
475,3,26.00,6.50,6.50
476,3,26.00,4.00,4.00
477,3,26.00,6.27,6.27
478,3,26.00,6.96,6.96
479,3,26.00,7.73,7.73
48,2,26.00,6.81,6.81
480,3,26.00,6.27,6.27
481,3,26.00,6.92,6.92
4814,105,26.00,5.73,5.73
4815,105,26.00,5.92,5.92
4816,105,26.00,4.85,4.85
4817,105,26.00,8.23,8.23
4818,105,26.00,6.42,6.42
4819,105,26.00,7.08,7.08
482,3,26.00,7.38,7.38
4820,105,26.00,7.15,7.15
4821,105,26.00,7.85,7.85
4822,105,26.00,4.08,4.08
4823,105,26.00,7.69,7.69
4824,105,26.00,7.31,7.31
4825,105,26.00,8.15,8.15
4826,105,26.00,6.58,6.58
4827,105,26.00,5.92,5.92
4828,105,26.00,7.00,7.00
4829,105,26.00,5.35,5.35
483,3,26.00,3.38,3.38
4830,105,26.00,6.04,6.04
4831,105,26.00,8.69,8.69
4832,105,26.00,6.46,6.46
4833,105,26.00,7.92,7.92
4834,105,26.00,7.38,7.38
4835,105,26.00,5.85,5.85
4836,105,26.00,8.77,8.77
4837,105,26.00,8.23,8.23
4838,105,26.00,6.00,6.00
4839,105,26.00,5.62,5.62
484,3,26.00,6.85,6.85
4840,105,26.00,6.31,6.31
4841,105,26.00,7.00,7.00
4842,105,26.00,9.23,9.23
4843,105,26.00,6.27,6.27
4844,105,26.00,7.46,7.46
4845,105,26.00,6.77,6.77
4846,105,26.00,7.65,7.65
4847,105,26.00,7.50,7.50
4848,105,26.00,7.00,7.00
4849,105,26.00,4.88,4.88
485,3,26.00,5.77,5.77
4850,105,26.00,8.12,8.12
4851,105,26.00,7.15,7.15
4852,105,26.00,5.69,5.69
4853,105,26.00,7.35,7.35
4854,105,26.00,6.69,6.69
4855,105,26.00,6.73,6.73
4856,105,26.00,7.96,7.96
4857,105,26.00,5.65,5.65
4858,105,26.00,7.88,7.88
4859,105,26.00,5.54,5.54
486,3,26.00,7.08,7.08
4860,105,26.00,4.31,4.31
4861,105,26.00,8.15,8.15
4862,105,26.00,6.50,6.50
4863,105,26.00,6.35,6.35
4864,105,26.00,7.15,7.15
4865,105,26.00,5.04,5.04
4866,105,26.00,9.08,9.08
4867,105,26.00,7.15,7.15
4868,105,26.00,5.23,5.23
4869,105,26.00,6.08,6.08
487,3,26.00,5.85,5.85
4870,105,26.00,8.35,8.35
4871,105,26.00,4.73,4.73
4872,105,26.00,6.31,6.31
4873,105,26.00,6.00,6.00
4874,105,26.00,6.46,6.46
4875,105,26.00,4.88,4.88
4876,105,26.00,6.46,6.46
4877,105,26.00,7.50,7.50
4878,105,26.00,5.92,5.92
4879,105,26.00,4.88,4.88
488,3,26.00,6.19,6.19
4880,105,26.00,6.88,6.88
4881,105,26.00,6.77,6.77
4882,105,26.00,8.65,8.65
4883,105,26.00,5.27,5.27
4884,105,26.00,5.00,5.00
4885,105,26.00,6.81,6.81
4886,105,26.00,8.00,8.00
4887,105,26.00,5.35,5.35
4888,106,24.00,5.88,5.88
4889,106,24.00,5.33,5.33
489,3,26.00,7.04,7.04
4890,106,24.00,3.67,3.67
4891,106,24.00,7.38,7.38
4892,106,24.00,8.83,8.83
4893,106,24.00,7.96,7.96
4894,106,24.00,5.42,5.42
4895,106,24.00,7.71,7.71
4896,106,24.00,7.38,7.38
4897,106,24.00,6.96,6.96
4898,106,24.00,8.71,8.71
4899,106,24.00,3.75,3.75
49,2,26.00,6.92,6.92
490,3,26.00,5.69,5.69
4900,106,24.00,5.92,5.92
4901,106,24.00,7.88,7.88
4902,106,24.00,7.54,7.54
4903,106,24.00,6.58,6.58
4904,106,24.00,7.92,7.92
4905,106,24.00,6.71,6.71
4906,106,24.00,8.04,8.04
4907,106,24.00,7.54,7.54
4908,106,24.00,7.38,7.38
4909,106,24.00,7.46,7.46
491,3,26.00,5.42,5.42
4910,106,24.00,6.33,6.33
4911,106,24.00,6.21,6.21
4912,106,24.00,6.50,6.50
4913,106,24.00,6.83,6.83
4914,106,24.00,6.50,6.50
4915,106,24.00,5.42,5.42
4916,106,24.00,6.96,6.96
4917,106,24.00,6.79,6.79
4918,106,24.00,6.50,6.50
4919,106,24.00,4.33,4.33
492,3,26.00,6.92,6.92
4920,106,24.00,6.21,6.21
4921,106,24.00,7.67,7.67
4922,106,24.00,6.29,6.29
4923,106,24.00,4.79,4.79
4924,106,24.00,6.08,6.08
4925,106,24.00,7.25,7.25
4926,106,24.00,8.17,8.17
4927,106,24.00,6.88,6.88
4928,106,24.00,5.50,5.50
4929,106,24.00,5.29,5.29
493,3,26.00,5.54,5.54
4930,106,24.00,7.25,7.25
4931,106,24.00,7.71,7.71
4932,106,24.00,5.46,5.46
4933,106,24.00,7.33,7.33
4934,106,24.00,7.42,7.42
4935,106,24.00,6.75,6.75
4936,106,24.00,6.17,6.17
4937,106,24.00,7.46,7.46
4938,106,24.00,5.71,5.71
4939,106,24.00,7.38,7.38
494,3,26.00,5.77,5.77
4940,106,24.00,6.13,6.13
4941,106,24.00,6.38,6.38
4942,106,24.00,7.46,7.46
4943,106,24.00,5.38,5.38
4944,106,24.00,6.71,6.71
4945,106,24.00,7.00,7.00
4946,106,24.00,6.83,6.83
4947,106,24.00,7.38,7.38
4948,106,24.00,6.08,6.08
4949,106,24.00,3.88,3.88
495,3,26.00,3.00,3.00
4950,106,24.00,4.00,4.00
4951,106,24.00,7.46,7.46
4952,106,24.00,6.92,6.92
4953,106,24.00,5.58,5.58
4954,106,24.00,5.63,5.63
4955,106,24.00,6.46,6.46
4956,106,24.00,7.13,7.13
4957,106,24.00,7.75,7.75
4958,106,24.00,8.46,8.46
4959,106,24.00,3.75,3.75
496,3,26.00,5.19,5.19
4960,106,24.00,7.75,7.75
4961,106,24.00,7.08,7.08
4962,106,24.00,3.92,3.92
4963,106,24.00,6.54,6.54
4964,106,24.00,7.88,7.88
4965,106,24.00,5.29,5.29
497,3,26.00,8.31,8.31
498,3,26.00,3.50,3.50
499,3,26.00,6.38,6.38
5,2,26.00,6.54,6.54
50,2,26.00,7.69,7.69
500,3,26.00,7.15,7.15
501,3,26.00,7.85,7.85
502,3,26.00,7.42,7.42
503,3,26.00,7.12,7.12
504,3,26.00,5.08,5.08
505,3,26.00,8.77,8.77
506,3,26.00,3.46,3.46
507,3,26.00,6.62,6.62
508,3,26.00,6.69,6.69
509,3,26.00,5.42,5.42
51,2,26.00,6.77,6.77
510,3,26.00,8.85,8.85
511,3,26.00,8.42,8.42
512,3,26.00,6.27,6.27
513,3,26.00,5.50,5.50
514,3,26.00,7.38,7.38
515,3,26.00,6.96,6.96
516,3,26.00,5.81,5.81
517,3,26.00,7.81,7.81
518,3,26.00,6.23,6.23
519,3,26.00,5.96,5.96
52,2,26.00,6.46,6.46
520,3,26.00,5.46,5.46
521,3,26.00,4.77,4.77
522,3,26.00,8.19,8.19
523,3,26.00,6.54,6.54
524,3,26.00,8.62,8.62
525,3,26.00,6.88,6.88
526,3,26.00,8.38,8.38
527,3,26.00,7.04,7.04
528,3,26.00,7.08,7.08
529,3,26.00,7.77,7.77
53,2,26.00,8.96,8.96
530,3,26.00,7.54,7.54
531,3,26.00,7.42,7.42
532,3,26.00,7.12,7.12
533,3,26.00,6.04,6.04
534,3,26.00,7.31,7.31
535,3,26.00,4.46,4.46
536,3,26.00,7.04,7.04
537,3,26.00,6.38,6.38
538,3,26.00,6.19,6.19
539,3,26.00,6.73,6.73
54,2,26.00,7.31,7.31
540,3,26.00,6.19,6.19
541,3,26.00,6.77,6.77
542,3,26.00,5.81,5.81
543,3,26.00,7.46,7.46
544,3,26.00,6.77,6.77
545,3,26.00,4.23,4.23
546,3,26.00,6.85,6.85
547,3,26.00,4.96,4.96
548,3,26.00,7.46,7.46
549,3,26.00,7.12,7.12
55,2,26.00,7.54,7.54
550,3,26.00,6.62,6.62
551,3,26.00,7.85,7.85
552,3,26.00,6.96,6.96
553,3,26.00,6.23,6.23
554,3,26.00,8.35,8.35
555,3,26.00,6.81,6.81
556,3,26.00,6.00,6.00
557,3,26.00,6.96,6.96
558,3,26.00,5.58,5.58
559,3,26.00,5.19,5.19
56,2,26.00,5.88,5.88
560,3,26.00,6.23,6.23
